id,doi,display_name,publication_year,type,cited_by_count,fwci
https://openalex.org/W1991833621,https://doi.org/10.2527/af.2013-0029,Male involvement in fertility and factors affecting semen quality in bulls,2013,article,74,3.006
https://openalex.org/W2903262095,https://doi.org/10.1016/j.theriogenology.2018.11.032,Sperm and seminal plasma proteomics of high- versus low-fertility Holstein bulls,2018,article,73,5.975
https://openalex.org/W2790321093,https://doi.org/10.3389/fmicb.2018.00256,Prevalence and Genetic Basis of Antimicrobial Resistance in Non-aureus Staphylococci Isolated from Canadian Dairy Herds,2018,article,65,6.807
https://openalex.org/W4200591407,https://doi.org/10.3389/fimmu.2021.789317,Differential Co-Expression Network Analysis Reveals Key Hub-High Traffic Genes as Potential Therapeutic Targets for COVID-19 Pandemic,2021,article,54,2.9
https://openalex.org/W3205532724,https://doi.org/10.3389/fpubh.2021.726484,Knowledge Gaps in the Understanding of Antimicrobial Resistance in Canada,2021,review,48,1.287
https://openalex.org/W4312047021,https://doi.org/10.3168/jds.2022-22271,"Selective treatment of nonsevere clinical mastitis does not adversely affect cure, somatic cell count, milk yield, recurrence, or culling: A systematic review and meta-analysis",2022,review,31,1.543
https://openalex.org/W4407584464,https://doi.org/10.1186/s40104-025-01151-7,Bovine milk-derived extracellular vesicles reduce oxidative stress and ferroptosis induced by Klebsiella pneumoniae in bovine mammary epithelial cells,2025,article,2,5.595
https://openalex.org/W2039769257,https://doi.org/10.1016/s0093-691x(02)00921-4,"Effect of age and genetic group on characteristics of the scrotum, testes and testicular vascular cones, and on sperm production and semen quality in AI bulls in Brazil",2002,article,127,1.784
https://openalex.org/W1992843056,https://doi.org/10.1016/j.anireprosci.2003.09.003,"Fertility in beef cattle given a new or previously used CIDR insert and estradiol, with or without progesterone",2003,article,110,2.986
https://openalex.org/W1996311601,https://doi.org/10.1016/0378-4320(91)90062-5,Factors affecting the origin of the ovulatory follicle in heifers with induced luteolysis,1991,article,108,1.561
https://openalex.org/W1975493095,https://doi.org/10.1016/s0378-4320(03)00082-4,"Effects of scrotal insulation on sperm production, semen quality, and testicular echotexture in Bos indicus and Bos indicus × Bos taurus bulls",2003,article,107,1.682
https://openalex.org/W2068316043,https://doi.org/10.1016/j.domaniend.2006.11.004,Effects of plasma progesterone concentrations on LH release and ovulation in beef cattle given GnRH,2006,article,105,7.047
https://openalex.org/W1972889589,https://doi.org/10.1016/0093-691x(96)00023-4,Insulating the scrotal neck affects semen quality and scrotal/testicular temperatures in the bull,1996,article,100,0.992
https://openalex.org/W2037894838,https://doi.org/10.1016/0093-691x(89)90467-6,Intraovarian relationships among dominant and subordinate follicles and the corpus luteum in heifers,1989,article,90,3.95
https://openalex.org/W2050998763,https://doi.org/10.1016/j.theriogenology.2009.07.019,Effects of low versus physiologic plasma progesterone concentrations on ovarian follicular development and fertility in beef cattle,2009,article,88,6.101
https://openalex.org/W2069094651,https://doi.org/10.1016/0093-691x(88)90028-3,Basic principles and techniques for transrectal ultrasonography in cattle and horses,1988,article,84,7.065
https://openalex.org/W2031138564,https://doi.org/10.1016/j.theriogenology.2010.09.024,Luteal blood flow increases during the first three weeks of pregnancy in lactating dairy cows,2010,article,67,4.023
https://openalex.org/W2082177238,https://doi.org/10.1016/j.theriogenology.2012.07.016,Association between mRNA abundance of functional sperm function proteins and fertility of Holstein bulls,2012,article,67,2.538
https://openalex.org/W2024416296,https://doi.org/10.1016/j.theriogenology.2014.01.008,Effect of reproductive tract scoring on reproductive efficiency in beef heifers bred by timed insemination and natural service versus only natural service,2014,article,64,7.703
https://openalex.org/W2030493645,https://doi.org/10.1016/j.theriogenology.2011.11.003,Effect of growth rate from 6 to 16 months of age on sexual development and reproductive function in beef bulls,2012,article,60,2.794
https://openalex.org/W2806426481,https://doi.org/10.1017/s1751731118001167,"Review: Testicular vascular cone development and its association with scrotal thermoregulation, semen quality and sperm production in bulls",2018,review,59,0.954
https://openalex.org/W2792101868,https://doi.org/10.1186/s12917-018-1374-7,Virulence gene profiles: alpha-hemolysin and clonal diversity in Staphylococcus aureus isolates from bovine clinical mastitis in China,2018,article,55,3.837
https://openalex.org/W2408479754,https://doi.org/10.1111/rda.12703,"Pregnancy Loss in Dairy Cattle: Relationship of Ultrasound, Blood Pregnancy‐Specific Protein B, Progesterone and Production Variables",2016,article,52,8.984
https://openalex.org/W3005101002,https://doi.org/10.3168/jds.2019-17458,Klebsiella pneumoniae isolated from bovine mastitis is cytopathogenic for bovine mammary epithelial cells,2020,article,43,7.703
https://openalex.org/W3096504632,https://doi.org/10.1093/jac/dkaa443,Prevalence of antimicrobial resistance genes and its association with restricted antimicrobial use in food-producing animals: a systematic review and meta-analysis,2020,review,42,0.361
https://openalex.org/W4386739378,https://doi.org/10.1186/s13567-023-01206-5,"MicroRNA miR-223 modulates NLRP3 and Keap1, mitigating lipopolysaccharide-induced inflammation and oxidative stress in bovine mammary epithelial cells and murine mammary glands",2023,article,17,3.342
https://openalex.org/W4406277686,https://doi.org/10.1016/j.smallrumres.2025.107443,Heat stress induced by testicular insulation for 24 or 48 hours rapidly impairs epididymal sperm quality and reduces spermatogenesis in rams,2025,article,1,6.461
https://openalex.org/W2126358142,https://doi.org/10.2527/2002.8071746x,"The use of a progesterone-releasing device (CIDR-B) or melengestrol acetate with GnRH, LH, or estradiol benzoate for fixed-time AI in beef heifers1",2002,article,98,10.771
https://openalex.org/W2415944314,https://doi.org/10.2527/1997.7541048x,"Effects of dietary energy on scrotal surface temperature, seminal quality, and sperm production in young beef bulls.",1997,article,88,0.0
https://openalex.org/W2087807900,https://doi.org/10.1016/0093-691x(95)00155-2,"Scrotal surface, subcutaneous, intratesticular, and intraepididymal temperatures in bulls",1995,article,85,3.259
https://openalex.org/W1726378431,,"Relationships among scrotal and testicular characteristics, sperm production, and seminal quality in 129 beef bulls.",2001,article,84,0.52
https://openalex.org/W2052893624,https://doi.org/10.1016/j.domaniend.2006.04.001,"Effect of nutrition during calfhood and peripubertal period on serum metabolic hormones, gonadotropins and testosterone concentrations, and on sexual development in bulls",2006,article,76,3.758
https://openalex.org/W1978931989,https://doi.org/10.1016/s0378-4320(05)80003-x,Continued periodic emergence of follicular waves in non-bred progesterone-treated heifers,1991,article,73,5.723
https://openalex.org/W1998567565,https://doi.org/10.1016/0378-4320(89)90095-x,Determining sex of the bovine fetus by ultrasonic assessment of the relative location of the genital tubercle,1989,article,73,3.385
https://openalex.org/W2062232976,https://doi.org/10.1016/0093-691x(89)90026-5,Accuracy of ultrasonography for pregnancy diagnosis on days 10 to 22 in heifers,1989,article,70,4.514
https://openalex.org/W2095275611,https://doi.org/10.1530/rep-06-0353,"Effect of feed restriction during calfhood on serum concentrations of metabolic hormones, gonadotropins, testosterone, and on sexual development in bulls",2007,article,63,2.408
https://openalex.org/W2076495318,https://doi.org/10.1016/j.domaniend.2010.04.002,"Progesterone concentration, estradiol pretreatment, and dose of gonadotropin-releasing hormone affect gonadotropin-releasing hormone-mediated luteinizing hormone release in beef heifers",2010,article,59,7.04
https://openalex.org/W1999250875,https://doi.org/10.2147/ijn.s44100,Prevention and treatment of biofilms by hybrid- and nanotechnologies,2013,review,54,0.701
https://openalex.org/W2090716255,https://doi.org/10.1016/j.theriogenology.2011.10.008,Permanent contraception of dogs induced with intratesticular injection of a Zinc Gluconate-based solution,2011,article,53,3.129
https://openalex.org/W2006842778,https://doi.org/10.1530/rep-12-0138,Escherichia coli lipopolysaccharide administration transiently suppresses luteal structure and function in diestrous cows,2012,article,51,4.592
https://openalex.org/W2126065113,https://doi.org/10.1016/j.theriogenology.2012.12.001,Associations of adiponectin and fertility estimates in Holstein bulls,2013,article,49,5.011
https://openalex.org/W2104535491,https://doi.org/10.1016/j.jprot.2013.02.027,Proteins associated with critical sperm functions and sperm head shape are differentially expressed in morphologically abnormal bovine sperm induced by scrotal insulation,2013,article,46,4.856
https://openalex.org/W2290650939,https://doi.org/10.1016/j.theriogenology.2016.02.022,Enhanced early-life nutrition of Holstein bulls increases sperm production potential without decreasing postpubertal semen quality,2016,article,45,6.453
https://openalex.org/W2507623788,https://doi.org/10.3168/jds.2016-10896,Dairy farmers’ perceptions toward the implementation of on-farm Johne’s disease prevention and control strategies,2016,article,45,3.245
https://openalex.org/W2920323856,https://doi.org/10.1128/msystems.00098-18,Comprehensive Virulence Gene Profiling of Bovine Non- <i>aureus</i> Staphylococci Based on Whole-Genome Sequencing Data,2019,article,44,5.723
https://openalex.org/W2750170094,https://doi.org/10.17221/124/2016-vetmed,Hyperthermia and not hypoxia may reduce sperm motility and morphology following testicular hyperthermia,2017,article,41,4.739
https://openalex.org/W2755727157,https://doi.org/10.1016/j.tvjl.2017.09.003,Predictors and impacts of colostrum consumption by 4 h after birth in newborn beef calves,2017,article,41,4.314
https://openalex.org/W3089703358,https://doi.org/10.1016/j.theriogenology.2020.10.002,Acute mild heat stress alters gene expression in testes and reduces sperm quality in mice,2020,article,39,3.526
https://openalex.org/W4385769696,https://doi.org/10.3390/ani13162598,Integrated Comparative Transcriptome and circRNA-lncRNA-miRNA-mRNA ceRNA Regulatory Network Analyses Identify Molecular Mechanisms Associated with Intramuscular Fat Content in Beef Cattle,2023,article,15,2.985
https://openalex.org/W4391324083,https://doi.org/10.3390/antiox13020171,Antioxidative Sirt1 and the Keap1-Nrf2 Signaling Pathway Impair Inflammation and Positively Regulate Autophagy in Murine Mammary Epithelial Cells or Mammary Glands Infected with Streptococcus uberis,2024,article,6,4.322
https://openalex.org/W4410548598,https://doi.org/10.30466/vrf.2024.2025806.4222,"Does co-supplementation of zinc, manganese, and copper affect plasma testosterone, sperm quality, and anti-oxidant enzyme activities of ram?",2025,article,1,4.243
https://openalex.org/W1507114210,https://doi.org/10.2527/2000.78112778x,"The effects of active immunization against gnRH on testicular development, feedlot performance, and carcass characteristics of beef bulls.",2000,article,82,1.494
https://openalex.org/W2114709461,https://doi.org/10.1016/s0378-4320(96)01587-4,"Contribution of the scrotum, testes, and testicular artery to scrotal/testicular thermoregulation in bulls at two ambient temperatures",1997,article,79,1.024
https://openalex.org/W2091445858,https://doi.org/10.1016/0093-691x(91)90285-l,Spontaneous embryonic death on Days 20 to 40 in heifers,1991,article,71,1.561
https://openalex.org/W2035954457,https://doi.org/10.1530/jrf.0.1080081,Contribution of the scrotum and testes to scrotal and testicular thermoregulation in bulls and rams,1996,article,69,0.992
https://openalex.org/W1995541977,https://doi.org/10.1016/j.domaniend.2006.09.004,"Effect of improved nutrition during calfhood on serum metabolic hormones, gonadotropins, and testosterone concentrations, and on testicular development in bulls",2006,article,65,1.409
https://openalex.org/W2059348285,https://doi.org/10.1016/0093-691x(94)90175-i,"The testicular vascular cone, scrotal thermoregulation, and their relationship to sperm production and seminal quality in beef bulls",1994,article,65,1.119
https://openalex.org/W2090905569,https://doi.org/10.1016/0093-691x(90)90007-g,Suppression of dominant and subordinate ovarian follicles by a proteinaceous fraction of follicular fluid in heifers,1990,article,62,9.288
https://openalex.org/W2090621368,https://doi.org/10.1016/0093-691x(87)90059-8,"Role of progesterone in mobility, fixation, orientation, and survival of the equine embryonic vesicle",1987,article,61,4.491
https://openalex.org/W1971393523,https://doi.org/10.1002/mrd.21114,Na<sup>+</sup>/K<sup>+</sup>ATPase regulates sperm capacitation through a mechanism involving kinases and redistribution of its testis‐specific isoform,2009,article,56,2.587
https://openalex.org/W2017973848,https://doi.org/10.1016/j.theriogenology.2011.09.026,"Moribund sperm in frozen-thawed semen, and sperm motion end points post-thaw and post-swim-up, are related to fertility in Holstein AI bulls",2011,article,48,0.258
https://openalex.org/W1948732377,https://doi.org/10.1111/j.1439-0531.2012.02042.x,Ultrasonography for Monitoring Reproductive Function in the Bull,2012,review,46,0.558
https://openalex.org/W1973139029,https://doi.org/10.2527/jas.2011-4281,Feeding flaxseed in grass hay and barley silage diets to beef cows increases alpha-linolenic acid and its biohydrogenation intermediates in subcutaneous fat1,2012,article,46,7.899
https://openalex.org/W2165349948,https://doi.org/10.1186/1757-4749-3-14,Non-therapeutic administration of a model antimicrobial growth promoter modulates intestinal immune responses,2011,article,42,0.91
https://openalex.org/W2151255072,https://doi.org/10.1111/j.1439-0531.2012.02072.x,The Effects of Increased Testicular Temperature on Testis‐Specific Isoform of Na<sup>+</sup>/K<sup>+</sup>‐ATPase in Sperm and its Role in Spermatogenesis and Sperm Function,2012,review,41,0.236
https://openalex.org/W2548897169,https://doi.org/10.1007/s00441-016-2514-7,Content of testis-specific isoform of Na/K-ATPase (ATP1A4) is increased during bovine sperm capacitation through translation in mitochondrial ribosomes,2016,article,36,1.76
https://openalex.org/W2928449530,https://doi.org/10.1016/j.theriogenology.2019.03.040,Hyperthermia is more important than hypoxia as a cause of disrupted spermatogenesis and abnormal sperm,2019,article,36,4.253
https://openalex.org/W2463632187,https://doi.org/10.1038/srep29509,Circulating cell-free mature microRNAs and their target gene prediction in bovine metritis,2016,article,33,5.84
https://openalex.org/W2991184602,https://doi.org/10.1089/mdr.2019.0333,Co-Occurrence of Plasmid-Mediated Colistin Resistance (<i>mcr-1</i>) and Extended-Spectrum <i>β</i>-Lactamase Encoding Genes in <i>Escherichia coli</i> from Bovine Mastitic Milk in China,2019,article,33,1.404
https://openalex.org/W3084060408,https://doi.org/10.3168/jds.2020-18365,Critically important antimicrobials are generally not needed to treat nonsevere clinical mastitis in lactating dairy cows: Results from a network meta-analysis,2020,article,32,3.976
https://openalex.org/W4206919758,https://doi.org/10.1016/j.anireprosci.2022.106934,Melatonin or L-arginine in semen extender mitigate reductions in quality of frozen-thawed sperm from heat-stressed rams,2022,article,20,3.241
https://openalex.org/W4400953783,https://doi.org/10.1016/j.vetmic.2024.110197,Immunoprotective efficacy of 3 Klebsiella pneumoniae type I fimbriae proteins in a murine model,2024,article,5,1.779
https://openalex.org/W4403410889,https://doi.org/10.1186/s12951-024-02926-2,Colostrum-derived extracellular vesicles: potential multifunctional nanomedicine for alleviating mastitis,2024,article,5,1.186
https://openalex.org/W2409493702,https://doi.org/10.2527/2003.8114_suppl_2e28x,The use of controlled internal drug release devices for the regulation of bovine reproduction1,2003,article,64,1.992
https://openalex.org/W2039899508,https://doi.org/10.1016/0378-4320(95)01460-8,Environmental factors affecting measurement of bovine scrotal surface temperature with infrared thermography,1996,article,59,3.203
https://openalex.org/W2091357327,https://doi.org/10.1016/s0378-4320(02)00124-0,"Efficacy of PGF2α to synchronize estrus in water buffalo cows (Bubalus bubalis) is dependent upon plasma progesterone concentration, corpus luteum size and ovarian follicular status before treatment",2002,article,56,2.693
https://openalex.org/W70725655,https://doi.org/10.2460/javma.1989.194.07.922,Fate of conceptus and corpus luteum after induced embryonic loss in heifers,1989,article,56,2.634
https://openalex.org/W1998210178,https://doi.org/10.1016/j.domaniend.2006.04.009,"Effects of estradiol on gonadotrophin release, estrus and ovulation in CIDR-treated beef cattle",2006,article,55,3.758
https://openalex.org/W1793272786,,"Associations between sperm abnormalities, breed, age, and scrotal circumference in beef bulls.",2011,article,38,0.774
https://openalex.org/W2119761627,https://doi.org/10.1016/j.theriogenology.2010.12.025,Low plasma progesterone concentrations are accompanied by reduced luteal blood flow and increased size of the dominant follicle in dairy cows,2011,article,35,5.448
https://openalex.org/W2071711708,https://doi.org/10.1016/j.tvjl.2013.01.011,Intratesticular injection of a zinc-based solution for contraception of domestic cats: A randomized clinical trial of efficacy and safety,2013,article,34,1.714
https://openalex.org/W2560565926,https://doi.org/10.1016/j.tvjl.2016.12.001,"Clinical indicators of blood gas disturbances, elevated L-lactate concentration and other abnormal blood parameters in newborn beef calves",2016,article,32,3.089
https://openalex.org/W2767457653,https://doi.org/10.1016/j.theriogenology.2017.10.043,Flunixin meglumine improves pregnancy rate in embryo recipient beef cows with an excitable temperament,2017,article,32,1.662
https://openalex.org/W2749691102,https://doi.org/10.1002/mrd.22879,Na/K‐ATPase regulates bovine sperm capacitation through raft‐ and non‐raft‐mediated signaling mechanisms,2017,article,30,3.422
https://openalex.org/W2990442656,https://doi.org/10.1016/j.theriogenology.2019.11.019,A new paradigm regarding testicular thermoregulation in ruminants?,2019,review,28,0.369
https://openalex.org/W3040648832,https://doi.org/10.3389/fmicb.2020.01461,Selenomethionine Suppressed TLR4/NF-κB Pathway by Activating Selenoprotein S to Alleviate ESBL Escherichia coli-Induced Inflammation in Bovine Mammary Epithelial Cells and Macrophages,2020,article,27,2.335
https://openalex.org/W3018317636,https://doi.org/10.1016/j.theriogenology.2020.04.029,Testicular hyperthermia reduces testosterone concentrations and alters gene expression in testes of Nelore bulls,2020,article,25,1.905
https://openalex.org/W3085236927,https://doi.org/10.3168/jds.2020-18599,Mycoplasma bovis-generated reactive oxygen species and induced apoptosis in bovine mammary epithelial cell cultures,2020,article,25,2.051
https://openalex.org/W3095683985,https://doi.org/10.3168/jds.2020-18347,Characterization of Streptococcus lutetiensis isolated from clinical mastitis of dairy cows,2020,article,25,4.721
https://openalex.org/W3126394645,https://doi.org/10.1186/s13567-021-00898-x,Klebsiella pneumoniae infection causes mitochondrial damage and dysfunction in bovine mammary epithelial cells,2021,article,22,4.478
https://openalex.org/W1486440641,,"Estrus synchronization and pregnancy rates in beef cattle given CIDR-B, prostaglandin and estradiol, or GnRH.",2000,article,56,7.463
https://openalex.org/W168983871,https://doi.org/10.1016/s0749-0720(15)30340-6,Scrotal/Testicular Thermoregulation and the Effects of Increased Testicular Temperature in the Bull,1997,review,54,0.191
https://openalex.org/W2018352335,https://doi.org/10.1016/j.theriogenology.2003.06.005,Fertility following fixed-time AI in CIDR-treated beef heifers given GnRH or estradiol cypionate and fed diets supplemented with flax seed or sunflower seed,2003,article,53,5.477
https://openalex.org/W1974883222,https://doi.org/10.1016/j.theriogenology.2005.03.010,"Progesterone (CIDR)-based timed AI protocols using GnRH, porcine LH or estradiol cypionate for dairy heifers: Ovarian and endocrine responses and pregnancy rates",2005,article,50,5.194
https://openalex.org/W2008397866,https://doi.org/10.4141/a03-029,Factors affecting embryo survival and strategies to reduce embryonic mortality in cattle,2003,article,49,0.995
https://openalex.org/W2049395253,https://doi.org/10.1016/j.theriogenology.2005.06.001,Resynchronization of previously timed-inseminated beef heifers with progestins,2005,article,49,4.25
https://openalex.org/W1982174190,https://doi.org/10.1016/0093-691x(91)90453-k,Ultrasonic detection of the conceptus and characterization of intrauterine fluid on Days 10 to 22 in heifers,1991,article,47,1.561
https://openalex.org/W2033179338,https://doi.org/10.4141/p04-174,A review of research progress on cicer milkvetch (<i>Astragalus cicer</i> L.),2006,review,47,0.38
https://openalex.org/W2065833938,https://doi.org/10.1016/j.theriogenology.2004.07.004,Effect of estradiol valerate on ovarian follicle dynamics and superovulatory response in progestin-treated cattle,2004,article,47,5.679
https://openalex.org/W2133855323,https://doi.org/10.1128/aem.71.9.5145-5153.2005,Colonization of Cattle Intestines by<i>Campylobacter jejuni</i>and<i>Campylobacter lanienae</i>,2005,article,44,3.279
https://openalex.org/W2073482431,https://doi.org/10.1016/j.theriogenology.2006.04.017,Critical evaluation of scientific articles and other sources of information: An introduction to evidence-based veterinary medicine,2006,review,43,0.468
https://openalex.org/W2039087893,https://doi.org/10.1002/mrd.20934,Elevated testicular temperature modulates expression patterns of sperm proteins in Holstein bulls,2008,article,41,1.473
https://openalex.org/W2000282304,https://doi.org/10.1016/j.anireprosci.2012.08.025,"Testicular vascular cone development and its association with scrotal temperature, semen quality, and sperm production in beef bulls",2012,article,32,1.676
https://openalex.org/W2143110089,https://doi.org/10.1111/rda.12436,Calm Temperament Improves Reproductive Performance of Beef Cows,2014,article,28,2.055
https://openalex.org/W2799439534,https://doi.org/10.1016/j.theriogenology.2018.04.022,Arterial blood flow is the main source of testicular heat in bulls and higher ambient temperatures significantly increase testicular blood flow,2018,article,27,2.918
https://openalex.org/W2890368985,https://doi.org/10.1016/j.jtherbio.2018.09.003,Scrotal infrared digital thermography predicts effects of thermal stress on buffalo (Bubalus bubalis) semen,2018,article,25,2.02
https://openalex.org/W3000083199,https://doi.org/10.1038/s41598-020-57645-z,Prototheca zopfii genotype II induces mitochondrial apoptosis in models of bovine mastitis,2020,article,23,4.224
https://openalex.org/W3001966350,https://doi.org/10.1016/j.theriogenology.2020.01.045,"Short-term testicular warming under anesthesia causes similar increases in testicular blood flow in Bos taurus versus Bos indicus bulls, but no apparent hypoxia",2020,article,23,2.344
https://openalex.org/W3107707615,https://doi.org/10.3168/jds.2020-19325,Genetic diversity and molecular epidemiology of outbreaks of Klebsiella pneumoniae mastitis on two large Chinese dairy farms,2020,article,22,2.733
https://openalex.org/W4223555911,https://doi.org/10.1016/j.freeradbiomed.2022.04.005,Nrf2 and NF-κB/NLRP3 inflammasome pathways are involved in Prototheca bovis infections of mouse mammary gland tissue and mammary epithelial cells,2022,article,15,4.05
https://openalex.org/W4287958857,https://doi.org/10.3389/fmicb.2022.935547,Mycoplasma bovis inhibits autophagy in bovine mammary epithelial cells via a PTEN/PI3K-Akt-mTOR-dependent pathway,2022,article,14,1.301
https://openalex.org/W4399222397,https://doi.org/10.3168/jds.2023-24611,"Herd-level prevalence of bovine leukemia virus, Salmonella Dublin and Neospora caninum in Alberta, Canada, dairy herds using ELISA on bulk tank milk samples",2024,article,4,1.591
https://openalex.org/W4403117339,https://doi.org/10.3168/jds.2024-24643,"Invited Review: Improved control of Johne's disease in dairy cattle through advancements in diagnostics, testing and management of young stock",2024,review,4,1.231
https://openalex.org/W2066751069,https://doi.org/10.1016/s0378-4320(02)00087-8,"Effects of dose and route of administration of cloprostenol on luteolysis, estrus and ovulation in beef heifers",2002,article,46,4.308
https://openalex.org/W1924761965,,"The effects of 3 gonadorelin products on luteinizing hormone release, ovulation, and follicular wave emergence in cattle.",2003,article,42,2.49
https://openalex.org/W288409625,,"Comparison of 2 enzyme immunoassays and a radioimmunoassay for measurement of progesterone concentrations in bovine plasma, skim milk, and whole milk.",2008,article,33,3.469
https://openalex.org/W2069631394,https://doi.org/10.1016/j.vetmic.2013.08.019,Molecular identification and antimicrobial susceptibility of Nocardia spp. isolated from bovine mastitis in Brazil,2013,article,26,2.762
https://openalex.org/W2030918621,https://doi.org/10.1016/j.theriogenology.2014.10.034,Low-dose natural prostaglandin F2α (dinoprost) at timed insemination improves conception rate in dairy cattle,2014,article,25,3.595
https://openalex.org/W2072308980,https://doi.org/10.3168/jds.2011-4622,Short communication: Prepartum plasma insulin-like growth factor-I concentrations based on day of insemination are lower in cows developing postpartum diseases,2012,article,25,4.132
https://openalex.org/W2528842154,https://doi.org/10.1071/rd16122,A combination of insulin-like growth factor I (IGF-I) and FSH promotes proliferation of prepubertal bovine Sertoli cells isolated and cultured in vitro,2016,article,23,3.813
https://openalex.org/W2530132727,https://doi.org/10.1038/srep32954,"MicroRNA in sperm from Duroc, Landrace and Yorkshire boars",2016,article,23,0.541
https://openalex.org/W2556651089,https://doi.org/10.1016/j.theriogenology.2016.11.011,"Associations of hypoosmotic swelling test, relative sperm volume shift, aquaporin7 mRNA abundance and bull fertility estimates",2016,article,23,4.043
https://openalex.org/W2588682466,https://doi.org/10.1095/biolreprod.116.141267,"The ubiquitous isoform of Na/K-ATPase (ATP1A1) regulates junctional proteins, connexin 43 and claudin 11 via Src-EGFR-ERK1/2-CREB pathway in rat Sertoli cells†",2017,article,23,0.611
https://openalex.org/W2800650100,https://doi.org/10.3390/ani8050062,Update on Multiple Ovulations in Dairy Cattle,2018,review,23,0.383
https://openalex.org/W2883997749,https://doi.org/10.1038/s41598-018-29248-2,Increased testicular blood flow maintains oxygen delivery and avoids testicular hypoxia in response to reduced oxygen content in inspired air,2018,article,23,1.348
https://openalex.org/W2969323277,https://doi.org/10.3390/nu11091993,Calorie Restriction Modulates Reproductive Development and Energy Balance in Pre-Pubertal Male Rats,2019,article,21,1.694
https://openalex.org/W3004948635,https://doi.org/10.1016/j.cryobiol.2020.02.002,Dietary omega-3 fatty acids from linseed oil improve quality of post-thaw but not fresh sperm in Holstein bulls,2020,article,21,3.134
https://openalex.org/W3217158496,https://doi.org/10.34188/bjaerv4n4-016,Honey bee colony losses in Brazil in 2018-2019,2021,article,19,2.507
https://openalex.org/W3197762429,https://doi.org/10.1111/rda.14010,"Melatonin improves testicular haemodynamics, echotexture and testosterone production in Ossimi rams during the breeding season",2021,article,18,3.77
https://openalex.org/W3209414443,https://doi.org/10.3389/fmicb.2021.751863,Comparative Genomic Analysis of Streptococcus dysgalactiae subspecies dysgalactiae Isolated From Bovine Mastitis in China,2021,article,17,1.524
https://openalex.org/W4200380053,https://doi.org/10.1186/s13567-021-01014-9,Prototheca spp. induce an inflammatory response via mtROS-mediated activation of NF-κB and NLRP3 inflammasome pathways in bovine mammary epithelial cell cultures,2021,article,17,1.246
https://openalex.org/W4210847887,https://doi.org/10.1155/2022/2549772,Streptococcus lutetiensis Induces Autophagy via Oxidative Stress in Bovine Mammary Epithelial Cells,2022,article,13,2.597
https://openalex.org/W4281703049,https://doi.org/10.1016/j.theriogenology.2022.05.029,Melatonin improves testicular hemodynamics and sperm quality in rams subjected to mild testicular heat stress,2022,article,13,2.112
https://openalex.org/W4317042909,https://doi.org/10.1007/s13592-022-00984-9,Varroa destructor infestation levels in Africanized honey bee colonies in Brazil from 1977 when first detected to 2020,2023,article,8,2.086
https://openalex.org/W2039527580,https://doi.org/10.1111/j.1439-0531.2006.00813.x,Circulating Metabolic Hormones During the Peripubertal Period and Their Association with Testicular Development in Bulls,2007,article,31,1.445
https://openalex.org/W2072473856,https://doi.org/10.1111/j.1439-0531.2006.00832.x,Follicular Dynamics in Heifers during Pre‐pubertal and Pubertal Period Kept under Two Levels of Dietary Energy Intake,2007,article,29,1.928
https://openalex.org/W2083505268,https://doi.org/10.1016/j.theriogenology.2009.06.022,Effects of exogenous progesterone and cloprostenol on ovarian follicular development and first ovulation in prepubertal heifers,2009,article,27,3.05
https://openalex.org/W2019136841,https://doi.org/10.1016/j.prevetmed.2015.01.009,Mediation analysis to estimate direct and indirect milk losses due to clinical mastitis in dairy cattle,2015,article,20,4.387
https://openalex.org/W2594535287,https://doi.org/10.1002/mrd.22790,Testis-specific isoform of angiotensin-converting enzyme (tACE) is involved in the regulation of bovine sperm capacitation,2017,article,20,2.633
https://openalex.org/W2914880774,https://doi.org/10.1016/j.vetmic.2019.02.016,Adherent/invasive capacities of bovine-associated Aerococcus viridans contribute to pathogenesis of acute mastitis in a murine model,2019,article,19,2.727
https://openalex.org/W2967925110,https://doi.org/10.1016/j.theriogenology.2019.08.011,Injectable or transdermal flunixin meglumine improves pregnancy rates in embryo transfer recipient beef cows without altering returns to estrus,2019,article,19,4.362
https://openalex.org/W2969376742,https://doi.org/10.1111/and.13393,Gallic and carnosic acids improve quality of frozen‐thawed ram spermatozoa,2019,article,18,2.686
https://openalex.org/W3004500287,https://doi.org/10.1016/j.theriogenology.2020.02.006,"Metabolic biomarkers, body condition, uterine inflammation and response to superovulation in lactating Holstein cows",2020,article,17,2.485
https://openalex.org/W3128108419,https://doi.org/10.3390/genes12020198,Intracytoplasmic Sperm Injection in Cattle,2021,review,16,0.58
https://openalex.org/W4285795422,https://doi.org/10.3390/ijms23147936,Testis-Specific Isoform of Na+-K+ ATPase and Regulation of Bull Fertility,2022,review,11,0.612
https://openalex.org/W4375956218,https://doi.org/10.1128/spectrum.02995-22,Comparative Genomic Analyses of Lactococcus garvieae Isolated from Bovine Mastitis in China,2023,article,7,1.661
https://openalex.org/W4383315649,https://doi.org/10.1016/j.micpath.2023.106218,Effective of phage cocktail against Klebsiella pneumoniae infection of murine mammary glands,2023,article,7,1.75
https://openalex.org/W4385069173,https://doi.org/10.3389/fgene.2023.1195480,Construction of a circRNA– lincRNA–lncRNA–miRNA–mRNA ceRNA regulatory network identifies genes and pathways linked to goat fertility,2023,article,7,1.525
